,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4231,FDN21,OUT010,492.0706229722784
4232,FDM02,OUT045,1374.6144638621151
4233,FDO44,OUT049,1672.9628663944036
4234,NCN17,OUT017,1711.573700495526
4235,FDH16,OUT018,1259.8222518640196
4236,FDL44,OUT046,2750.489383378843
4237,FDY47,OUT017,1955.6336738295286
4238,DRI39,OUT046,862.7162240098971
4239,NCX54,OUT018,1346.4440571960076
4240,FDE59,OUT046,630.4932686126815
4241,FDO46,OUT045,2941.1188419136133
4242,DRE13,OUT046,1389.310283250026
4243,FDW14,OUT013,1340.130797875508
4244,FDF35,OUT046,1886.355967727939
4245,FDO50,OUT019,250.87928498848615
4246,DRF49,OUT017,1970.778848081405
4247,FDT60,OUT049,1931.1705124931518
4248,FDP38,OUT045,741.4960620159513
4249,FDA31,OUT027,4448.189930891942
4250,FDY52,OUT010,146.28182436395682
4251,FDD03,OUT027,5916.461044220839
4252,FDN52,OUT018,1134.685362353074
4253,FDU20,OUT010,245.19877241775032
4254,FDD22,OUT035,1827.3835680394398
4255,NCB55,OUT019,144.38773604796563
4256,FDN27,OUT045,1853.9098265693726
4257,FDD16,OUT013,1258.0282037910904
4258,FDW48,OUT046,1227.009033946005
4259,DRN35,OUT045,649.9477891824649
4260,FDX25,OUT049,3252.1753179278444
4261,DRD49,OUT049,4100.179372208105
4262,FDE21,OUT019,280.88216482693065
4263,FDN44,OUT035,2812.719723860848
4264,DRC01,OUT049,855.0118724772807
4265,NCK30,OUT046,3898.564839699418
4266,FDU39,OUT013,799.3673955422238
4267,FDB49,OUT013,1556.8765928659452
4268,FDS12,OUT045,2048.616659933834
4269,FDR57,OUT018,2467.8166244441895
4270,FDX22,OUT027,5684.569162830597
4271,FDC60,OUT013,1547.5586289678063
4272,NCE42,OUT049,3398.1190368068224
4273,NCK42,OUT049,3524.5672371662886
4274,DRE01,OUT017,4079.0560524536004
4275,FDE57,OUT018,1920.8150226860869
4276,DRK59,OUT019,547.3483616771737
4277,FDB10,OUT027,5827.239430478512
4278,FDQ25,OUT046,2815.974129983679
4279,FDY26,OUT017,3741.7728965144615
4280,FDG28,OUT049,3960.9549874644713
4281,FDM14,OUT049,1706.7590181633066
4282,NCH29,OUT049,1645.4441958921207
4283,FDD48,OUT049,2021.8203443708587
4284,FDC17,OUT045,3636.4656542179273
4285,DRH49,OUT027,2249.4377214442757
4286,FDN44,OUT018,2410.297368700599
4287,FDC29,OUT045,1956.2283292413983
4288,DRK01,OUT019,250.48039489264443
4289,FDD48,OUT017,2024.849757685836
4290,FDB59,OUT013,2999.4491016651596
4291,FDY45,OUT010,571.4803490749641
4292,FDX60,OUT035,1332.9225894196259
4293,FDT09,OUT010,258.73555241109625
4294,DRB24,OUT018,2289.4035831357087
4295,FDL13,OUT035,3791.835613274329
4296,FDN16,OUT035,1708.7915895776762
4297,FDK57,OUT013,1957.0765796847897
4298,FDO22,OUT027,2172.8006987199497
4299,FDC57,OUT010,464.5756522003859
4300,FDZ13,OUT027,1434.0301906549205
4301,FDW27,OUT013,2427.0332744053585
4302,FDX10,OUT049,661.4912351023651
4303,FDY08,OUT018,1882.3096276787217
4304,FDA49,OUT017,1333.2371814230355
4305,FDC32,OUT018,1274.9372630575656
4306,FDO04,OUT035,844.6718472059933
4307,NCZ54,OUT013,2683.8179989230794
4308,FDY40,OUT045,743.1993700413623
4309,FDW36,OUT045,1653.4649315987022
4310,FDE11,OUT017,3599.756102474142
4311,DRE37,OUT045,2980.2124890252253
4312,NCK19,OUT017,3137.788767231548
4313,FDT19,OUT035,2853.1468585622742
4314,FDE56,OUT045,1036.7123243389767
4315,FDZ57,OUT010,257.2409252637784
4316,FDB35,OUT035,1640.5844327620723
4317,FDF09,OUT010,124.50652867076958
4318,FDO34,OUT046,2840.535395261637
4319,FDA55,OUT046,3863.511893607942
4320,NCM18,OUT035,973.0641492549278
4321,FDJ20,OUT019,270.9819693919736
4322,DRQ35,OUT019,282.577267843454
4323,FDG02,OUT013,3108.0391195213906
4324,NCU29,OUT018,2126.167213790883
4325,FDL27,OUT027,1553.3521536510139
4326,NCA54,OUT035,3071.867784080064
4327,FDJ32,OUT035,1001.1843215856813
4328,FDB21,OUT019,536.1944613304227
4329,FDR46,OUT035,2734.7399087018925
4330,FDZ32,OUT046,1595.8740294022841
4331,DRF36,OUT017,3137.698267969492
4332,NCU54,OUT017,3686.1649000702396
4333,NCI31,OUT017,594.1470108140667
4334,DRA59,OUT035,3188.501339875297
4335,NCC55,OUT045,648.6471322327719
4336,FDE44,OUT018,664.8697001939986
4337,NCN26,OUT018,1720.4205921717696
4338,FDC11,OUT049,1320.1164056980713
4339,FDV24,OUT035,2399.595036885705
4340,FDR40,OUT019,248.7052103890438
4341,NCQ17,OUT049,2505.7698023107555
4342,FDC46,OUT045,3015.0072160331656
4343,NCM18,OUT046,1066.8587343688096
4344,FDK16,OUT046,1573.1420944547133
4345,FDI28,OUT017,1263.772389657682
4346,FDS11,OUT018,3310.2694395582603
4347,DRD13,OUT046,1076.7102244374132
4348,FDL36,OUT035,1407.252405981656
4349,FDI27,OUT013,690.4452379631433
4350,FDJ53,OUT019,278.5919402702246
4351,FDS44,OUT045,3955.0564536841966
4352,FDE28,OUT046,3753.8834079666453
4353,FDQ33,OUT018,2383.4712395689126
4354,FDB37,OUT017,3851.1671470656056
4355,FDQ31,OUT045,1457.2583133528858
4356,NCQ05,OUT046,2420.292701177508
4357,FDE10,OUT013,2043.043345209329
4358,FDF38,OUT017,651.2647124714605
4359,FDE50,OUT019,502.5082655308411
4360,DRG37,OUT010,408.5825120246235
4361,NCH06,OUT049,4020.2060348137
4362,FDY14,OUT045,4720.85552350678
4363,FDO27,OUT017,1622.8152644013428
4364,FDQ19,OUT049,3892.6916858538207
4365,FDZ26,OUT019,545.602170332291
4366,FDN51,OUT013,4165.717991084352
4367,FDK20,OUT035,2146.5654024095693
4368,FDD40,OUT018,2817.49851276654
4369,DRI25,OUT018,694.0113694098713
4370,FDH56,OUT017,1916.7733381286992
4371,FDI36,OUT027,5578.8785661813445
4372,DRH11,OUT018,700.1736992106543
4373,NCV18,OUT017,1607.4291623841045
4374,DRI01,OUT049,2869.3397893074184
4375,DRE48,OUT049,3053.3160343808863
4376,FDS51,OUT035,969.4560639074241
4377,FDM38,OUT017,803.0818282601123
4378,FDB60,OUT027,5560.945299931341
4379,FDY58,OUT035,3904.4619658146084
4380,FDY22,OUT045,2335.1759291027397
4381,FDF11,OUT027,5716.590845023677
4382,FDZ51,OUT035,1626.9552188817836
4383,FDQ45,OUT017,3099.4756715420913
4384,FDF17,OUT035,3069.026884948177
4385,NCF31,OUT027,3938.0108233326364
4386,FDA37,OUT013,1929.177017301866
4387,FDO51,OUT046,746.1285910870305
4388,FDF34,OUT013,2872.7186973875523
4389,FDD57,OUT018,1255.801045203559
4390,FDO37,OUT046,3822.54677222649
4391,FDR49,OUT049,810.3921016675519
4392,FDS39,OUT049,2213.729593839135
4393,FDI48,OUT027,1384.300175349145
4394,DRM35,OUT049,3140.096217476447
4395,FDV57,OUT035,3119.3139486780383
4396,FDZ55,OUT013,2482.157016093862
4397,FDI28,OUT035,1268.1611474441497
4398,FDS21,OUT045,1053.5154368228975
4399,FDT34,OUT013,1793.3598762621734
4400,DRI25,OUT035,881.9953870340298
4401,FDT47,OUT010,225.5057173247316
4402,DRH39,OUT045,1218.6228954892497
4403,NCD54,OUT045,2468.52108763639
4404,FDU16,OUT027,2363.9303412140193
4405,NCW29,OUT045,1971.9427321214243
4406,FDV25,OUT027,5439.365331332599
4407,FDM56,OUT035,1655.3190981358616
4408,FDZ04,OUT027,1603.8440740440763
4409,FDG59,OUT019,128.93956507710354
4410,FDI56,OUT045,1437.9555159090087
4411,FDS33,OUT035,1503.9672606073443
4412,FDC23,OUT049,3080.2863728174784
4413,FDT11,OUT049,3259.2080224980286
4414,FDG17,OUT045,4035.9249343827787
4415,FDZ44,OUT045,1862.1951933476687
4416,FDJ52,OUT013,2522.055009127751
4417,DRI23,OUT046,2586.728050871579
4418,DRE15,OUT010,217.1785869246761
4419,NCF07,OUT013,1681.3587171861673
4420,NCR29,OUT049,840.3992577736612
4421,FDE44,OUT019,131.0613656394098
4422,FDT23,OUT035,1384.6215059301671
4423,NCG06,OUT017,4161.763030852544
4424,NCU41,OUT010,484.54271138608306
4425,FDH46,OUT017,1768.7887571542194
4426,FDV31,OUT013,2822.2577462379472
4427,NCT41,OUT027,4121.131332611572
4428,FDE22,OUT027,4081.6104772766344
4429,FDC26,OUT045,1763.786560741583
4430,DRF51,OUT017,633.5045230172765
4431,NCY53,OUT019,264.872050480616
4432,FDY21,OUT017,2978.1535617435497
4433,FDL27,OUT013,1048.605278814123
4434,FDZ34,OUT049,3601.618826953776
4435,NCF43,OUT010,357.34247723861057
4436,FDC21,OUT035,1677.475100064445
4437,FDL26,OUT013,2580.10176380926
4438,FDT25,OUT010,251.13357393422467
4439,NCR30,OUT046,1134.3720991810935
4440,DRL23,OUT019,256.60280493461227
4441,NCR05,OUT049,3088.458337233533
4442,NCE19,OUT018,693.3574230786934
4443,FDY07,OUT035,692.0910475911629
4444,FDB10,OUT017,3923.5923979809913
4445,FDP57,OUT013,1702.6731202712533
4446,FDU48,OUT019,279.0187875059137
4447,FDH48,OUT035,1370.6227947805692
4448,FDO33,OUT035,1962.9179433909596
4449,NCU29,OUT045,2411.3879276763405
4450,FDW35,OUT046,781.4839933069035
4451,FDH05,OUT010,509.9518728702511
4452,FDP26,OUT049,1600.899074558909
4453,DRG27,OUT035,685.550040560843
4454,FDQ33,OUT046,2606.6444543524526
4455,FDH20,OUT010,229.20727750692683
4456,FDV14,OUT046,1313.8744178091197
4457,DRD01,OUT046,877.3086833294194
4458,NCI17,OUT049,1577.1520642549772
4459,FDF39,OUT010,623.1872402249942
4460,FDX37,OUT046,1640.7703706655363
4461,NCX17,OUT035,3722.622604005693
4462,FDN03,OUT013,4100.89340964002
4463,NCS41,OUT010,471.1658449341353
4464,FDH34,OUT045,2984.1761808403353
4465,NCX53,OUT018,1944.566916109012
4466,FDY31,OUT046,2360.0241959968453
4467,FDD20,OUT017,2154.6821773818942
4468,FDE51,OUT045,763.7147383576064
4469,FDV27,OUT046,1363.5567927795157
4470,FDF16,OUT035,2512.002423416808
4471,FDZ02,OUT049,1466.77038527873
4472,NCK05,OUT045,1051.369583348756
4473,FDM12,OUT027,4673.518398980778
4474,NCA05,OUT018,2192.241699514837
4475,FDX33,OUT045,2585.169381158141
4476,FDM25,OUT049,3024.4172284926312
4477,FDE41,OUT018,1152.1519179707566
4478,FDW14,OUT045,1382.1371003063311
4479,NCD30,OUT046,1549.7509149898615
4480,FDB23,OUT010,571.3527033924465
4481,FDF45,OUT046,972.4807014668218
4482,FDW20,OUT017,2180.6260777999973
4483,FDF47,OUT045,3450.34268845905
4484,NCR05,OUT019,524.8529823579199
4485,DRB01,OUT046,3230.9447370569537
4486,FDE36,OUT013,2488.2454870396846
4487,FDU56,OUT049,3265.765299876213
4488,FDB23,OUT049,3618.9018597086333
4489,FDN48,OUT049,1443.0685162031132
4490,FDS43,OUT013,3070.220444758684
4491,NCN05,OUT013,3073.649502938089
4492,NCL53,OUT049,2807.5761102399033
4493,FDL56,OUT046,1347.9953037686575
4494,FDH17,OUT018,1261.597743419728
4495,FDP37,OUT046,2075.9473525454146
4496,FDG09,OUT019,473.3977873105697
4497,FDA55,OUT045,3932.5382217863644
4498,FDX31,OUT049,3571.867364457819
4499,FDJ41,OUT045,4240.274634379118
4500,DRC24,OUT045,2676.7931632636546
4501,FDQ21,OUT035,2221.508187641518
4502,NCT54,OUT045,1629.0532864138731
4503,FDH08,OUT049,3813.3711052431186
4504,FDY38,OUT018,3427.3880013213306
4505,DRM11,OUT010,626.0385458616566
4506,FDG32,OUT049,3382.547835461321
4507,NCH18,OUT046,3773.403083491688
4508,FDI20,OUT035,3758.980382858986
4509,FDA33,OUT018,2212.4402774782134
4510,FDN45,OUT013,3484.77957383739
4511,FDT45,OUT010,132.23984750587869
4512,FDR32,OUT035,3855.7494801644684
4513,FDA48,OUT017,3719.9087910651515
4514,FDN23,OUT017,2538.9175139534755
4515,NCR18,OUT035,674.7344651693198
4516,FDD45,OUT046,1484.430507478251
4517,FDI22,OUT018,3075.092326324487
4518,FDT09,OUT013,2231.414793517768
4519,DRC24,OUT027,3992.595134898187
4520,FDT39,OUT046,2371.4708804622837
4521,FDX28,OUT045,1602.3728046410417
4522,FDA50,OUT018,1272.6397277156505
4523,FDT33,OUT027,4062.1042847662375
4524,FDQ60,OUT049,1957.7549675530076
4525,NCM19,OUT018,1567.7056959628112
4526,FDF40,OUT046,3734.8393807420375
4527,NCI30,OUT035,3689.8788416958087
4528,FDK34,OUT049,3912.691210898459
4529,FDA38,OUT027,5561.763429595388
4530,FDT02,OUT045,620.5978106709073
4531,FDC11,OUT017,1352.0538826424483
4532,FDD08,OUT046,682.5883509483809
4533,NCS29,OUT046,4284.699045503377
4534,DRI03,OUT010,464.3988362048764
4535,FDK48,OUT035,1088.760734355871
4536,FDM52,OUT049,2526.8638671524177
4537,FDP49,OUT035,764.5040974602615
4538,DRA24,OUT046,2568.7595687963985
4539,NCJ43,OUT049,2820.4161942998094
4540,FDE11,OUT045,3440.1896134601334
4541,FDP01,OUT049,2244.484964897389
4542,FDQ59,OUT018,1130.658971780652
4543,FDA43,OUT019,476.245326757531
4544,FDL14,OUT017,2453.7732307232527
4545,FDV50,OUT010,247.78474585006512
4546,FDT01,OUT027,5668.818267077173
4547,NCC42,OUT035,2101.2555805130187
4548,FDO28,OUT046,1840.6319598635143
4549,FDD32,OUT019,246.01980894577818
4550,FDV45,OUT035,3135.8041408351382
4551,NCW17,OUT019,284.64813763750516
4552,NCJ17,OUT027,2347.2300616653024
4553,NCF18,OUT049,3317.864674558077
4554,FDP01,OUT045,2312.714011874681
4555,FDH24,OUT045,2578.6682499334256
4556,FDI38,OUT027,5690.516269779889
4557,FDX03,OUT035,714.2588122461985
4558,FDY28,OUT046,3629.069876832162
4559,FDN34,OUT018,2508.3959425413955
4560,FDJ02,OUT045,2604.4563641477225
4561,FDW40,OUT019,300.0168309556591
4562,FDX03,OUT017,688.7196057542121
4563,FDE17,OUT027,3894.444972875181
4564,FDT58,OUT046,2558.4774082058684
4565,FDI38,OUT013,3486.7859324468427
4566,FDW22,OUT035,3812.1540697380697
4567,FDS15,OUT027,2657.218827898405
4568,NCX06,OUT013,3152.451449976465
4569,DRK47,OUT035,3949.6405553249533
4570,FDC23,OUT027,4584.009780597137
4571,FDM56,OUT010,237.42095363107015
4572,FDP21,OUT046,3228.0432659929925
4573,FDP58,OUT046,3649.4453769150914
4574,FDA27,OUT019,568.8542655520872
4575,FDK41,OUT019,247.621239858872
4576,NCH42,OUT046,3730.4620286074573
4577,FDG29,OUT045,663.6487108962464
4578,FDW15,OUT018,2260.9344497154075
4579,FDD28,OUT018,708.7797018361847
4580,FDQ37,OUT049,3563.891926710197
4581,FDC23,OUT035,3365.598427418205
4582,FDV13,OUT035,1389.9804626824002
4583,FDK33,OUT046,3591.800211603895
4584,FDO33,OUT013,2404.9775865245824
4585,FDN21,OUT017,2740.051892002544
4586,NCW06,OUT027,5569.269179851435
4587,FDI38,OUT035,3500.142422559289
4588,FDC21,OUT027,2655.490092968575
4589,NCS05,OUT046,2097.450423180511
4590,NCN53,OUT049,694.2004652184744
4591,FDV40,OUT010,177.59899520106032
4592,FDG60,OUT017,3650.9791174096595
4593,NCY30,OUT027,4870.2727875491755
4594,FDM40,OUT045,2149.110336664266
4595,NCO30,OUT046,3107.861001777109
4596,FDK10,OUT046,2976.9880620361464
4597,FDM36,OUT045,2757.469865633307
4598,FDN10,OUT013,1930.3796644784159
4599,FDM46,OUT018,1261.0394911412952
4600,FDX50,OUT049,1690.1829749879885
4601,FDP33,OUT045,3845.2889372056566
4602,FDO12,OUT045,2962.567057508856
4603,FDC28,OUT013,1809.3927948670548
4604,FDO31,OUT045,1381.8933086727836
4605,FDX45,OUT035,2736.0492748035454
4606,FDV21,OUT049,2124.2262581483787
4607,FDH04,OUT049,1409.5153135146836
4608,NCG54,OUT013,2740.271909013559
4609,FDO13,OUT046,2490.5225142351887
4610,FDA09,OUT027,4710.392371809987
4611,FDC38,OUT017,2172.2630217182095
4612,NCO42,OUT046,2358.66245076914
4613,FDL45,OUT049,2068.2109446378295
4614,NCK31,OUT013,716.993008163368
4615,FDM39,OUT017,2992.4003033598447
4616,FDC22,OUT010,461.5162555182403
4617,FDF46,OUT046,1928.571358359913
4618,FDQ37,OUT045,3373.6581731815586
4619,FDH41,OUT010,484.37862713788263
4620,FDQ04,OUT046,696.5655446465817
4621,NCQ02,OUT027,4878.031794711462
4622,FDJ57,OUT027,4858.307449979376
4623,NCE07,OUT049,2152.89583842181
4624,FDE56,OUT013,925.5341671392862
4625,FDI20,OUT049,3717.8767039360264
4626,FDK36,OUT018,672.425001883463
4627,FDP08,OUT027,5684.090065713016
4628,FDF44,OUT017,2085.0144300795805
4629,NCU53,OUT017,2479.123618543414
4630,FDF47,OUT035,3467.879839704872
4631,FDS55,OUT010,391.5876024274279
4632,FDZ52,OUT010,237.40586237333287
4633,FDL04,OUT018,1328.742534254636
4634,NCM26,OUT035,2645.0060547615944
4635,FDX43,OUT049,2628.817180895303
4636,FDP52,OUT049,3930.1104523027952
4637,DRK49,OUT045,688.0284799823064
4638,FDE38,OUT013,2446.130805848856
4639,DRF13,OUT035,2658.3471969149673
4640,FDK41,OUT010,225.14778646648963
4641,FDJ04,OUT027,2980.543855288557
4642,FDZ44,OUT018,1760.4221875111436
4643,FDS11,OUT013,3660.0967160153755
4644,FDA55,OUT049,3941.1192504529567
4645,NCW53,OUT046,3159.7553439603407
4646,FDB49,OUT027,2555.898017094684
4647,FDD23,OUT017,3508.48701439433
4648,NCV42,OUT045,1856.5628718472042
4649,NCZ29,OUT018,1796.5240672376465
4650,FDQ26,OUT013,736.8164978898872
4651,FDV08,OUT017,672.5550630574451
4652,FDC53,OUT049,1448.0752317726633
4653,FDV58,OUT010,480.838328889313
4654,NCP02,OUT019,143.64137436707782
4655,DRI37,OUT045,850.8456226583129
4656,FDQ12,OUT049,3836.8767990700253
4657,FDE33,OUT046,1318.7535111919462
4658,FDX27,OUT045,1468.922955457007
4659,FDM22,OUT017,772.1214159904371
4660,NCH30,OUT019,274.43381077813143
4661,FDC04,OUT017,3945.236988966778
4662,FDO38,OUT046,1291.355442493487
4663,FDV52,OUT027,2926.038613548744
4664,FDB32,OUT013,1468.7146553077098
4665,FDV43,OUT018,666.6744851536303
4666,FDI24,OUT018,2559.9922827308746
4667,FDR40,OUT017,1323.9560517873106
4668,FDW02,OUT049,1969.451392677073
4669,FDE44,OUT049,817.3353339049099
4670,FDL38,OUT046,1345.5150601583146
4671,NCT54,OUT010,222.02347786636813
4672,DRJ39,OUT010,496.7993102124357
4673,FDW55,OUT049,4158.300228340088
4674,DRF13,OUT019,347.91016901938013
4675,NCW17,OUT049,2226.5343803537385
4676,FDP13,OUT035,695.6386453242293
4677,FDS08,OUT018,2560.316143879843
4678,NCP17,OUT035,999.883317570703
4679,NCO53,OUT035,3229.50368800456
4680,FDH19,OUT045,2789.6302954335197
4681,FDJ04,OUT017,2056.8816204976283
4682,FDG10,OUT049,857.4839557955734
4683,FDA40,OUT010,223.73071822546186
4684,FDI53,OUT045,2577.697177036695
4685,FDU09,OUT010,131.26821024746613
4686,FDK60,OUT045,1578.5379817745352
4687,FDR43,OUT017,613.861357095485
4688,FDW22,OUT017,3841.0941134012864
4689,DRP47,OUT010,583.9484863093559
4690,DRG48,OUT010,419.93510005056066
4691,FDA14,OUT035,2650.962880785656
4692,FDU49,OUT013,1299.5233363795683
4693,FDK28,OUT045,3965.115008357083
4694,FDT19,OUT046,2822.3622030854463
4695,NCQ42,OUT045,1884.068639080661
4696,FDD03,OUT045,3824.9836691355144
4697,NCM53,OUT013,1711.7082700522471
4698,NCX53,OUT045,2143.030826309295
4699,FDV14,OUT027,2364.109403651972
4700,NCZ54,OUT017,2816.061955834514
4701,FDB39,OUT013,754.0658969640599
4702,DRC24,OUT046,2521.8590585123816
4703,FDY36,OUT013,1029.133464950134
4704,FDN01,OUT035,3097.8090211341596
4705,DRH25,OUT046,847.1293708830311
4706,FDV08,OUT046,739.8368454915018
4707,NCP53,OUT049,4020.46274445354
4708,FDU52,OUT010,469.52405885811515
4709,NCI42,OUT045,3187.177003957447
4710,FDZ14,OUT035,1993.9366285443402
4711,FDF11,OUT046,3791.882940591791
4712,FDQ13,OUT018,1123.7132268954756
4713,FDO32,OUT010,122.7471710912509
4714,DRJ37,OUT018,2277.524598253752
4715,FDY43,OUT046,2743.0601298234433
4716,NCT41,OUT017,2549.509725749332
4717,NCV17,OUT045,2095.308593392932
4718,FDM04,OUT027,1398.163532582499
4719,DRB48,OUT018,612.9585414654488
4720,FDM24,OUT013,2405.1232661386807
4721,FDT37,OUT049,4076.376239325276
4722,NCO05,OUT010,229.17399512243935
4723,FDL13,OUT046,3726.276625671882
4724,FDL15,OUT017,2623.904713120416
4725,FDB11,OUT018,3304.5822567523473
4726,FDL14,OUT019,391.98537182786345
4727,FDY10,OUT019,279.39204525559046
4728,FDJ40,OUT049,1786.5546035262844
4729,NCW18,OUT046,3775.8177499156486
4730,NCY06,OUT013,2044.5563245752935
4731,DRE13,OUT018,1160.6774147380418
4732,FDA26,OUT045,3693.4516543663303
4733,NCE19,OUT010,126.44803011756265
4734,FDE33,OUT035,1339.2926956967885
4735,DRL59,OUT027,1395.6971053405466
4736,FDY07,OUT046,808.9917674320832
4737,FDF57,OUT018,2431.7891997754664
4738,FDM58,OUT035,1796.1382146213095
4739,FDP26,OUT027,2568.541116826523
4740,FDY32,OUT046,2547.155627047084
4741,FDD51,OUT010,126.78013542177376
4742,FDU22,OUT018,1777.9842659178578
4743,FDZ49,OUT018,3336.8770417826895
4744,NCI42,OUT017,3443.287228869097
4745,FDT04,OUT027,1395.4763090903882
4746,NCU41,OUT045,3029.993058052479
4747,FDS56,OUT045,4028.6959735500195
4748,NCN42,OUT017,2577.894740965372
4749,FDK34,OUT046,3821.4335458436663
4750,FDB03,OUT017,3855.135044210599
4751,DRJ25,OUT035,799.942707628014
4752,FDT25,OUT027,3485.7568128027606
4753,FDN20,OUT013,2736.0552825998316
4754,FDP09,OUT013,3531.547563014392
4755,FDM20,OUT019,535.1402025513994
4756,NCG55,OUT046,2000.8294257875439
4757,NCP14,OUT045,1705.4301898840756
4758,NCH06,OUT046,3769.207466059846
4759,FDV52,OUT013,1902.0918769588588
4760,NCL07,OUT035,639.581644473076
4761,DRJ11,OUT027,5358.742106672149
4762,DRO59,OUT013,1135.9529333488642
4763,FDW15,OUT010,383.4931882221078
4764,NCQ30,OUT035,2090.1544961808904
4765,NCN54,OUT019,207.93285796385328
4766,FDY01,OUT027,2974.545827937446
4767,FDX39,OUT035,3734.104764594728
4768,FDH53,OUT027,2332.9954364892105
4769,FDA57,OUT035,650.0661348152745
4770,NCC07,OUT010,232.28003694666265
4771,FDU28,OUT013,3161.0651284335163
4772,FDK36,OUT010,126.52477209086823
4773,FDR36,OUT018,633.195959952192
4774,NCQ17,OUT035,2543.712502826083
4775,FDS28,OUT019,138.8029711441202
4776,FDE08,OUT045,2613.2765568167647
4777,FDU22,OUT046,1926.3024550739588
4778,FDG41,OUT045,1705.4799840216378
4779,FDO31,OUT010,217.53991237441096
4780,FDM21,OUT019,572.3840376682673
4781,FDU40,OUT017,3102.5054008316924
4782,FDV36,OUT018,1802.7083430800856
4783,FDT10,OUT027,1539.7453656837938
4784,FDX38,OUT045,735.0368208317908
4785,NCU30,OUT027,3957.196833659962
4786,NCV06,OUT049,3188.8225554547075
4787,FDT16,OUT035,4230.914313971345
4788,NCP41,OUT027,2634.0780887130254
4789,FDZ56,OUT017,2920.978221015797
4790,FDC22,OUT035,3211.100533597334
4791,FDU10,OUT035,641.0264675415456
4792,FDS46,OUT045,1904.4585730544973
4793,FDO08,OUT049,2632.663768600415
4794,NCV42,OUT018,1477.3872171621763
4795,FDP33,OUT035,3882.4180714229747
4796,FDJ12,OUT046,3391.9086282830563
4797,FDH04,OUT045,1418.2791665311775
4798,NCU54,OUT013,3600.646629822677
4799,FDO36,OUT010,458.14802844855
4800,FDT37,OUT027,6008.1281366864
4801,FDD14,OUT010,488.73044517711844
4802,FDA16,OUT013,3624.377729911348
4803,NCS42,OUT019,247.92930850538386
4804,FDP10,OUT019,255.90905261809425
4805,FDQ28,OUT049,2610.877859132071
4806,FDK57,OUT010,254.27020435767147
4807,FDK02,OUT013,1910.652164805607
4808,FDW47,OUT018,1773.738553597187
4809,NCC42,OUT018,1880.690808839643
4810,FDQ37,OUT018,3169.332795743611
4811,FDL40,OUT046,1490.0283987440225
4812,DRE13,OUT010,232.17391401031676
4813,FDQ34,OUT027,2724.2153306293835
4814,NCB54,OUT046,1958.0308510457032
4815,FDS48,OUT049,2524.979027144739
4816,FDO15,OUT045,1072.4711029975913
4817,NCT30,OUT013,693.213588199692
4818,FDU49,OUT027,2391.000549264999
4819,FDE21,OUT046,2084.0262064251624
4820,FDS49,OUT019,244.70731630018517
4821,FDT38,OUT027,2368.369347104916
4822,FDZ01,OUT045,1629.017563244775
4823,FDC41,OUT035,1220.344672184182
4824,DRG13,OUT010,403.4238014126767
4825,NCZ42,OUT018,3319.992311498155
4826,NCM07,OUT045,1354.6409187753552
4827,NCV17,OUT018,1837.0885959734449
4828,DRK39,OUT035,1331.8787171805534
4829,FDS37,OUT018,1708.2634621102675
4830,FDV12,OUT019,245.18918441359108
4831,NCG19,OUT018,3416.3018888008287
4832,FDS51,OUT013,894.1594501690653
4833,NCO14,OUT046,702.8288214700121
4834,FDC38,OUT046,2132.7000314500433
4835,FDN15,OUT046,2201.5533909634173
4836,NCH42,OUT013,3816.3900298088843
4837,FDQ22,OUT046,630.7742613069755
4838,FDC05,OUT013,3090.958580044126
4839,FDZ31,OUT013,3179.4711775933097
4840,DRJ23,OUT049,3385.1697435928963
4841,FDC52,OUT035,2606.114729106126
4842,DRD12,OUT010,225.3791524539066
4843,FDV55,OUT017,2632.6793411279136
4844,FDD32,OUT046,1277.337240568965
4845,FDR01,OUT049,3225.5469182623788
4846,FDY08,OUT019,299.2112098261372
4847,FDQ45,OUT045,2981.0981262911005
4848,DRN11,OUT027,3825.3697811203624
4849,NCS05,OUT018,1824.3359294735449
4850,FDY32,OUT035,2657.5194537521443
4851,NCD31,OUT045,2798.430347570969
4852,NCE06,OUT049,2475.174621084329
4853,NCP14,OUT046,1741.7709024100984
4854,NCF18,OUT019,484.3065932814337
4855,FDF14,OUT018,2234.5577106667256
4856,FDB22,OUT017,2503.854879191326
4857,NCH54,OUT049,2693.8650825190184
4858,FDU27,OUT035,787.5737164507029
4859,FDS58,OUT027,4078.201455977847
4860,NCU29,OUT035,2563.7796714125157
4861,FDJ57,OUT013,3674.703326995408
4862,FDL56,OUT049,1356.674409580392
4863,FDH60,OUT035,3171.547293931034
4864,FDN24,OUT018,688.1763684519419
4865,FDD02,OUT017,2212.64297727067
4866,FDP15,OUT017,4175.414130524869
4867,FDB28,OUT027,5399.286200010899
4868,DRC49,OUT045,2522.3384736841663
4869,NCG30,OUT018,1778.3756867037423
4870,FDJ14,OUT049,1348.6912033646536
4871,FDL52,OUT045,652.3655004685693
4872,NCG19,OUT027,5790.930860971728
4873,NCN41,OUT035,2019.6896310580094
4874,FDW22,OUT013,3747.336298415622
4875,FDI02,OUT013,1752.492003979145
4876,FDV51,OUT045,2726.2405008378782
4877,FDV48,OUT046,1368.2527967616677
4878,NCL17,OUT019,301.7025686704785
4879,FDP46,OUT045,1436.2463561483005
